"","Top","Age","IIa_5Me","IIa_6Me","IIb_5Me","IIb_6Me","IIc_5Me","IIc_6Me","IIIa_5Me","IIIa_6Me","IIIb_5Me","IIIb_6Me","IIIc_5Me","IIIc_6Me","C46","GDGT0","GDGT1","H.GDGT0","OH.GDGT0","GDGT2","H.GDGT1","OH.GDGT1","X2OH.GDGT1","GDGT3","H.GDGT2","OH.GDGT2","GDGT4","Crenarch","Crenarch.p","IIIa_7Me","IIIa_8Me","IIIb_7Me","IIIb_8Me","IIIc_7Me","IIa_7Me","IIa_8Me","IIb_7Me","IIb_8Me","H.1034","H.1034p","H.1034pp","IIc_7Me","H.1032","H.1020","H.1020p","OH.Ia","H.1048","H.1048p","H.1048pp","OH.IIIa","H.1046","OH.IIIb","OH.IIa","OH.IIb","OH.Ib","All_isoGDGT","All_brGDGT","All_H.brGDGT","All_H.isoGDGT","All_OH.isoGDGT","All_OH.brGDGT","All_GDGT","Ic","Ib","Ia","IIc","IIb","IIa","IIIc","IIIb","IIIa","I","II","III","f.IIIa_5Me","f.IIIa_6Me","f.IIIa_7Me","f.IIIb_5Me","f.IIIb_6Me","f.IIIb_7Me","f.IIIc_5Me","f.IIIc_6Me","f.IIIc_7Me","f.IIa_5Me","f.IIa_6Me","f.IIa_7Me","f.IIb_5Me","f.IIb_6Me","f.IIb_7Me","f.IIc_5Me","f.IIc_6Me","f.IIc_7Me","f.Ia","f.Ib","f.Ic","f.HbrGDGT","f.HisoGDGT","BIT","GDGT0.Crenar","IIIa.IIa","Ib.Ia","TEX86","MI","MBT","MBTp","MBTp5Me","MBTp6Me","MBTm","CBT","CBTp","CBT5Me","CBT6Me","Rib","Index1","Index2","IBT","DC","IR6Me","IR.IIap","IR.IIIap","IR","CI","IR7Me","IR6_7Me","IRp6_7Me","pCren","pCren.p","MAAT_MBTp_DJ","MAAT_DJ_5Me","MAAT_soil_Naaf","MAAT_soil5Me_Naaf","MAAT_bog5Me_Naaf","MAAT_Ding","MAAT_Wang","MCQT_Ding","MAAT_Chen_Tjk","MAAT_mr_DJ","MAAT_mrs_DJ","MAAT_mr_Yang","MAAT_mr_Tibet","MAAT_LSun","MAF_MSosa","TsumL_mr_Pears1","TsumL_mr_Pears2","TgrowL_mr_Dang","LST_TEX86","MAF_meth_Raberg","MAF_full_Raberg","DeltaMBT"
"NRX2018_91",363,5841,5.09000001,3.51000001,1.30000001,1.65000001,0.29000001,0.13000001,6.53000001,2.41000001,0.19000001,0.19000001,0.06000001,0.06000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.17000015,0,0,0,0,25.17000015,0.35000001,1.46000001,1.95000001,0.42000002,2.95000002,8.60000002,0.12000002,0.38000002,8.94000002,3.76000003,11.97000006,9.44000006,0.259435835164268,0.0957489072561646,0,0.00754866940276915,0.00754866940276915,0,0.0023837906095523,0.0023837906095523,0,0.202224870070174,0.139451727814153,0,0.0516487883294669,0.0655542312342815,0,0.011521653089859,0.00516487919051522,0,0.0774731822955512,0.0580055622288107,0.013905443302113,0,NA,1,NA,1.03953488362899,0.748717950006575,NA,NA,0.149384187826475,0.152411836774816,0.221567472863304,0.328097731852806,0.517557250642736,0.378813868446449,0.213501752581059,0.406663575163624,0.244432252475831,0,-0.180554755771845,0.046066928067824,0.292884420611676,0.28163265395252,0.371321812958495,0.40813953509735,0.269574944587081,0.337514253506239,0.143699337191527,0,0.185660906479248,0.185660906479248,NA,NA,3.38689230592791,-1.60170297844907,-6.38508541073919,-5.83892748577343,-11.4886092659928,-0.0517000668804817,-10.7087279019761,-7.24148845492559,5.35409547897545,4.69185144456584,3.17178388369616,13.4736988774313,16.4832698000163,10.2970518743045,7.31058242877682,24.3984506291312,18.8452125929368,-7.39741360484259,NA,4.99843235148075,7.50061082384579,-0.106530258989502
"NRX2018_92",367,5999,7.06000001,5.12000001,1.81000001,2.49000001,0.32000001,0.18000001,8.86000001,3.49000001,0.22000001,0.30000001,0.06000001,0.09000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.81000015,0,0,0,0,34.81000015,0.49000001,1.88000001,2.44000001,0.50000002,4.30000002,12.18000002,0.15000002,0.52000002,12.35000002,4.81000003,16.98000006,13.02000006,0.254524561097998,0.100258546249963,0,0.00632002324194187,0.00861821340727572,0,0.00172364291127416,0.00258546422327436,0,0.202815282377986,0.14708417086864,0,0.0519965527779522,0.07153116918329,0,0.00919276094860919,0.00517092815927494,0,0.0700948003299563,0.0540074691726193,0.0140764150499436,0,NA,1,NA,1.01395730703784,0.770491804219296,NA,NA,0.138178684552519,0.140890451508555,0.210411199268207,0.298943443696331,0.514350027220512,0.373958896315965,0.178939100138089,0.410697237690192,0.238040357692094,0,-0.178028634877845,0.0417789873238207,0.266939911484777,0.279757392631517,0.389000000444,0.420361248078225,0.282591093469488,0.350998777250715,0.132897603813348,0,0.194500000222,0.194500000222,NA,NA,3.05725705465367,-1.95256778301488,-6.83144791727903,-6.27502622060578,-12.0707436221849,-0.328250666381947,-10.6389311816749,-7.57664662435488,5.13989502594958,4.45112613892074,3.02855502367471,13.4993967463686,16.5240994214388,9.89789105054081,6.93870664227357,24.7935076781377,18.5465958347892,-7.08933066590349,NA,5.1424276738028,7.01898584534564,-0.0885322444281234
"NRX2018_93",371,6151,8.19000001,5.37000001,2.18000001,2.25000001,0.27000001,0.20000001,11.01000001,3.76000001,0.24000001,0.32000001,0.05000001,0.12000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.56000015,0,0,0,0,39.56000015,0.44000001,2.31000001,2.85000001,0.47000002,4.43000002,13.56000002,0.17000002,0.56000002,14.77000002,5.60000003,18.46000006,15.50000006,0.278311424880012,0.0950455003979569,0,0.00606673430460035,0.00808897898854027,0,0.00126390318024304,0.00303336727869047,0,0.20702729977113,0.135743174662248,0,0.0551061678901434,0.0568756319885909,0,0.00682507606107782,0.00505561196263039,0,0.0720424671181403,0.0583923155015458,0.0111223460144502,0,NA,1,NA,1.08923303821647,0.810526316454294,NA,NA,0.141557128634136,0.144218388208498,0.205504587728979,0.325960419510057,0.556924592403982,0.386448683378669,0.247890549631727,0.390722731242126,0.255906974027493,0,-0.205995510529663,0.0345292410604086,0.322830450670284,0.28911783698875,0.353945819126222,0.39601769926841,0.254570074807623,0.322273208863716,0.129251700957934,0,0.176972909563111,0.176972909563111,NA,NA,3.08960599970639,-2.10688071592361,-7.02776144496355,-6.46682566567421,-12.3267706123019,-0.282028720489792,-11.4116559559346,-7.49875153059113,5.0456880843964,4.375915088653,2.98437816938178,13.0285136706704,16.0851365249274,9.64053932475058,6.7751529242993,23.3239383846413,18.4385743434078,-7.17598585609459,NA,5.20693361632022,7.4671287835789,-0.120455831781077
"NRX2018_94",375,6299,3.67000001,1.60000001,0.38000001,0.45000001,0.05000001,0.04000001,2.93000001,1.13000001,0.04000001,0.07000001,0.01000001,0.04000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.84000015,0,0,0,0,12.84000015,0.06000001,0.40000001,1.97000001,0.09000002,0.83000002,5.27000002,0.05000002,0.11000002,4.06000002,2.43000003,6.19000006,4.22000006,0.228193144530454,0.088006230280301,0,0.0031152655399307,0.00545171411076658,0,0.000778816969094817,0.0031152655399307,0,0.285825542611072,0.124610591223397,0,0.029595016009404,0.0350467293413544,0,0.00389408173020933,0.0031152655399307,0,0.153426790263706,0.0311526483899613,0.00467289792048795,0,NA,1,NA,0.770398482844788,0.203045689324641,NA,NA,0.189252336574155,0.191640379252331,0.256871037211314,0.430088495556426,0.386511024022569,0.769833445964763,0.402781116272667,0.859184491697157,0.623249282612229,0,-0.181666359618683,0.0722912847845554,0.383381286635512,0.121495329461088,0.319884728301041,0.30360531383831,0.278325124244704,0.292604502496872,0.229871645636389,0,0.15994236415052,0.15994236415052,NA,NA,2.38589611820206,-0.491405879704184,-4.97258980117534,-4.45891115540975,-9.64646927831365,-0.327282634852842,-10.7394415162642,-6.83389322331055,6.03192391445722,2.58658887659749,2.96292837881314,12.9760125248908,16.8745171968631,9.45913448167501,8.48736790704379,21.3809192202385,15.848208832848,-5.89897201391388,NA,7.26449821460155,6.5289505968171,-0.173217458345112
"NRX2018_95",379,6445,4.82000001,4.13000001,1.47000001,2.65000001,0.20000001,0.15000001,7.24000001,3.35000001,0.18000001,0.31000001,0.03000001,0.08000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.30000015,0,0,0,0,28.30000015,0.32000001,1.65000001,1.72000001,0.35000002,4.12000002,8.95000002,0.11000002,0.49000002,10.59000002,3.69000003,13.42000006,11.19000006,0.255830387689945,0.118374558029817,0,0.00636042434791294,0.0109540638995368,0,0.00106007101911623,0.00282685546204847,0,0.170318020652025,0.14593639533956,0,0.0519434629755647,0.0936395758287655,0,0.00706713812508584,0.0053003536821536,0,0.0607773851902259,0.0583038869701207,0.0113074207881232,0,NA,1,NA,1.18324022305421,0.95930232581801,NA,NA,0.13038869294847,0.13321299694392,0.211825488815856,0.264137438189719,0.542212516826847,0.26698860523178,0.0982515233273983,0.321423152850003,0.133687409967387,0,-0.154162602104635,0.0405977206791576,0.207445709498679,0.322981367192624,0.433563592359706,0.46145251405262,0.316336166541386,0.382804503822304,0.124818578102717,0,0.216781796179853,0.216781796179853,NA,NA,3.42577751359731,-1.90808837674132,-6.77486219247759,-6.21974164218818,-11.9969459935886,-0.171391165958097,-9.97951269615105,-7.5920965543149,5.16704938526444,5.23724384374252,3.47165372111844,13.9614487869888,16.5021131047202,10.550220135059,6.98584962719521,26.1240283419221,19.3312721163007,-7.05588340936811,NA,5.04264572462613,7.3269709278086,-0.0523119493738631
"NRX2018_96",383,6598,4.21000001,4.05000001,1.53000001,2.32000001,0.16000001,0.12000001,7.16000001,2.97000001,0.17000001,0.26000001,0.03000001,0.08000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.64000015,0,0,0,0,26.64000015,0.35000001,1.62000001,1.61000001,0.28000002,3.85000002,8.26000002,0.11000002,0.43000002,10.13000002,3.58000003,12.39000006,10.67000006,0.268768767630806,0.111486486234123,0,0.00638138172082555,0.00975976008018153,0,0.0011261264951607,0.00300300336146958,0,0.158033032518583,0.152027026546394,0,0.057432432484427,0.0870870869721072,0,0.00600600634756378,0.00450450485451668,0,0.0604354354705212,0.060810810843783,0.0131381384395375,0,NA,1,NA,1.22639225126782,1.00621118008564,NA,NA,0.134384384753842,0.137164751529191,0.215144231667062,0.27453987812747,0.581818180050306,0.256329825274379,0.106808648223747,0.266612429595284,0.157320208692766,0,-0.146420587802173,0.0401795720394984,0.209423352084554,0.351170569225549,0.424978317823183,0.490314769999238,0.293188549273073,0.381729200909779,0.124036980452919,0,0.212489158911592,0.212489158911592,NA,NA,3.60871718809918,-1.80371391407091,-6.64207929100087,-6.09001198413456,-11.8237739916127,-0.0310236937092351,-9.76560084097404,-7.4465658949628,5.23076924800758,5.71065317968851,3.69611862890324,13.835548073974,16.2695195532459,10.7366538119338,7.09647438890205,25.8947448239785,19.4593844171206,-7.05661037856638,NA,5.39754310734542,7.82537037626881,-0.0593956464604084
"NRX2018_97",387,6756,9.98000001,9.26000001,3.52000001,3.38000001,0.28000001,0.21000001,15.56000001,7.35000001,0.36000001,0.47000001,0.06000001,0.24000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.59000015,0,0,0,0,57.59000015,0.46000001,2.95000001,3.51000001,0.49000002,6.90000002,19.24000002,0.30000002,0.83000002,22.91000002,6.92000003,26.63000006,24.04000006,0.270185795615074,0.127626323855809,0,0.00625108541521683,0.00816113923903159,0,0.00104184771390385,0.00416739033469164,0,0.173293974370653,0.160791803887502,0,0.0611217225357135,0.0586907449417675,0,0.00486195536153337,0.00364646656456034,0,0.0609480812790031,0.0512241709032189,0.00798749798232115,0,NA,1,NA,1.19074844055016,0.840455840910382,NA,NA,0.120159750164543,0.122564647830639,0.190843905588553,0.255162242335496,0.561292587969219,0.363545169745491,0.133341613588193,0.319107668304593,0.304787186554061,0,-0.155104939861457,0.00485837178816584,0.18685126029316,0.324148296945595,0.412670219271355,0.481288981308431,0.32082060251347,0.394068801998511,0.120826162009474,0,0.206335109635678,0.206335109635678,NA,NA,2.54820297029288,-2.56795916924001,-7.614335337402,-7.03991173054347,-13.0917650063893,-0.764171352741149,-10.0055494883721,-8.11012135639431,4.76420298730021,4.85748047985549,3.41885223676979,13.434745628595,16.2388904480477,9.20841002986884,6.28646351961843,25.2420385867111,18.3067546630489,-6.30839382874181,NA,5.16328597695254,7.37118914572163,-0.0643183367469428
"NRX2018_98",391,6917,6.47000001,5.24000001,1.98000001,1.32000001,0.07000001,0.08000001,9.28000001,5.00000001,0.25000001,0.28000001,0.01000001,0.10000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.53000015,0,0,0,0,33.53000015,0.13000001,1.44000001,1.88000001,0.15000002,3.30000002,11.71000002,0.11000002,0.53000002,14.28000002,3.45000003,15.16000006,14.92000006,0.276767073321949,0.14912019050498,0,0.00745600980857735,0.00835073094981779,0,0.000298240678653859,0.00298240410237517,0,0.192961526425761,0.156277959634903,0,0.0590515956201092,0.0393677305128196,0,0.00208768296113473,0.00238592334154821,0,0.0560691918159744,0.0429466150777813,0.0038771252436156,0,NA,1,NA,1.21947053762687,0.765957448053418,NA,NA,0.102892932137371,0.104895105456416,0.162352942053426,0.228628231543805,0.553685431234377,0.457441113268417,0.161676032601898,0.38766036792796,0.411570909644506,0,-0.184780578618652,-0.0274291477957478,0.186980601189061,0.290569244552016,0.399601064230315,0.447480785742988,0.350140056232297,0.39399769158292,0.106636415587119,0,0.199800532115157,0.199800532115157,NA,NA,1.46805715691698,-3.46399997241977,-8.75425878844244,-8.15362349513159,-14.5784234836523,-1.53195530564368,-10.8254873872334,-8.83946616938989,4.21717648742577,3.85577396317131,2.96231137441257,13.0015210502765,16.1670116586295,7.59452482817729,5.33676473511419,24.2622428379261,17.1237996189213,-6.72084403624734,NA,4.92066586379587,6.57747112460174,-0.0662752894903798
"NRX2018_99",395,7084,7.70000001,5.80000001,1.95000001,1.40000001,0.09000001,0.06000001,10.61000001,5.68000001,0.23000001,0.28000001,0.01000001,0.12000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.68000015,0,0,0,0,37.68000015,0.12000001,1.48000001,2.15000001,0.15000002,3.35000002,13.50000002,0.13000002,0.51000002,16.29000002,3.75000003,17.00000006,16.93000006,0.281581740121092,0.150743099452987,0,0.00610403421136929,0.00743099811266853,0,0.000265393045652629,0.00318471362851096,0,0.204352441065476,0.153927812816105,0,0.0517515924160632,0.0371549895017715,0,0.00238853528773141,0.00159235694695187,0,0.0570594480212602,0.0392781317438503,0.00318471362851096,0,NA,1,NA,1.20666666636049,0.688372094472688,NA,NA,0.0995222933936215,0.101241901157219,0.155601660543896,0.224685441238587,0.558990210185002,0.510567209265987,0.181860567866389,0.458142108804328,0.44097463897387,0,-0.201115462115905,-0.0303642632494465,0.202746455957511,0.258283133258183,0.393162393540245,0.429629629733882,0.348680172070374,0.385364216333851,0.105083089288734,0,0.196581196770123,0.196581196770123,NA,NA,1.05358285933564,-3.67632777589448,-9.02437756163874,-8.41753108933912,-14.9307053528195,-1.79909874591711,-11.2768202182625,-9.05491405706716,4.08755188244279,3.42809450767744,2.76623939526179,12.8527335678899,16.0275902583535,7.03940385293921,5.11172201812985,23.5613588763481,16.5285297588036,-6.92559714715129,NA,4.52582176488331,6.22201887012159,-0.0690837806946915
"NRX2018_100",399,7228,6.41000001,5.05000001,1.66000001,1.23000001,0.05000001,0.08000001,9.13000001,5.66000001,0.25000001,0.07000001,0.10000001,0.01000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.75000015,0,0,0,0,32.75000015,0.08000001,1.18000001,1.79000001,0.13000002,2.89000002,11.46000002,0.11000002,0.32000002,14.79000002,3.05000003,14.48000006,15.22000006,0.278778624982693,0.172824426994697,0,0.00763358805664005,0.00213740487570654,0,0.00305343540586213,0.000305343815395372,0,0.195725190248587,0.154198472881534,0,0.0506870229739526,0.0375572520417225,0,0.00152671785560282,0.0024427483857584,0,0.0546564886046268,0.0360305344914632,0.0024427483857584,0,NA,1,NA,1.29057591572325,0.659217878998783,NA,NA,0.0931297714818484,0.094368812488225,0.150246306378461,0.202388853074504,0.551804422604051,0.512621466829727,0.153151272672923,0.460495510337522,0.453039056811011,0,-0.190372420989868,-0.0503338702010957,0.16166154338097,0.257246377691136,0.407407407781519,0.440663176368825,0.382691007596091,0.40800000014019,0.103289094454779,0,0.203703703890759,0.203703703890759,NA,NA,0.82886947021042,-3.8447536643974,-9.23864528179778,-8.62687188366596,-15.2101477331719,-1.97312211668066,-10.9799899919501,-9.25624552327186,3.98472908246645,3.52410690182852,2.88513588994289,12.9988091852268,16.1376275089544,6.82327024166147,4.93321021261537,24.0816183933666,16.3709313384843,-8.91088855593486,NA,5.22672932343738,6.15185355652162,-0.0521425466960433
"NRX2018_101",403,7400,2.47000001,1.81000001,0.63000001,0.53000001,0.05000001,0.03000001,3.34000001,1.55000001,0.08000001,0.08000001,0.01000001,0.03000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.08000015,0,0,0,0,12.08000015,0.08000001,0.57000001,0.82000001,0.08000002,1.16000002,4.28000002,0.04000002,0.16000002,4.89000002,1.47000003,5.52000006,5.09000006,0.276490063619743,0.128311257512691,0,0.00662251730187272,0.00662251730187272,0,0.000827815387071829,0.00248344450558637,0,0.20447019696436,0.14983443605338,0,0.0521523180610225,0.0438741724684499,0,0.00413907362410091,0.00248344450558637,0,0.0678807946869107,0.0471854307054789,0.00662251730187272,0,NA,1,NA,1.14252336381998,0.695121954937537,NA,NA,0.121688742694262,0.12373737511691,0.184673368979003,0.272727274751223,0.547923319598547,0.469524067992696,0.207671701097094,0.438014647304196,0.378563058737889,0,-0.190534685351314,-0.00236673148953828,0.23783685391039,0.26726058113799,0.379830350086744,0.422897196621976,0.316973415881499,0.366412214323175,0.123680242275957,0,0.189915175043372,0.189915175043372,NA,NA,1.98365716310562,-2.76202254561035,-7.86121850715009,-7.28111800661077,-13.4137436066756,-1.08135237510737,-10.9844733562568,-8.2855534929475,4.64572868439686,3.9328312064218,2.95783943582153,13.0202815242515,16.1396027249967,8.37987533651149,6.08077896596677,23.6032286800096,17.4072020844304,-7.1108361321916,NA,5.03847817648526,6.94607523830016,-0.0880539057722197
"NRX2018_102",407,7579,1.94000001,1.36000001,0.57000001,0.55000001,0.07000001,0.04000001,2.48000001,1.03000001,0.07000001,0.07000001,0.01000001,0.02000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.61000015,0,0,0,0,9.61000015,0.11000001,0.56000001,0.73000001,0.11000002,1.12000002,3.30000002,0.03000002,0.14000002,3.51000002,1.40000003,4.53000006,3.68000006,0.258064513141553,0.107180020179292,0,0.00728408001117461,0.00728408001117461,0,0.00104058375066727,0.00208116646075182,0,0.201873046796987,0.141519249612082,0,0.0593132155154025,0.0572320500952334,0,0.00728408001117461,0.00416233188092094,0,0.0759625388767554,0.0582726328053179,0.0114464108515128,0,NA,1,NA,1.06363636325069,0.767123290861325,NA,NA,0.145681582533586,0.148305086195598,0.216718268549492,0.319634704937345,0.502946951814297,0.379995759892949,0.209380102026688,0.37343281344767,0.274823303655199,0,-0.171869183010762,0.0300163469070749,0.267024366731824,0.297368423185596,0.373934228395602,0.412121212653811,0.293447294624232,0.350954479583234,0.141747573931568,0,0.186967114197801,0.186967114197801,NA,NA,3.2528817134705,-1.75421045411846,-6.57910207533481,-6.02848288240034,-11.7416407470875,-0.152469143411297,-10.4687455265874,-7.35808472209007,5.26099075615026,4.59840799934847,3.15133198290325,13.3708637627857,16.4977212137609,10.1051389110005,7.14894228498308,24.5164414482345,18.903746197236,-6.61501566610277,NA,5.33745097926435,7.64721445856313,-0.102916436387852
"NRX2018_103",411,7535,1.14000001,0.72000001,0.29000001,0.27000001,0.05000001,0.02000001,1.37000001,0.52000001,0.04000001,0.03000001,0.01000001,0.01000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.33000015,0,0,0,0,5.33000015,0.06000001,0.33000001,0.47000001,0.07000002,0.56000002,1.86000002,0.02000002,0.07000002,1.89000002,0.86000003,2.49000006,1.98000006,0.257035641922074,0.0975609747403103,0,0.00750469209649084,0.00562851954141127,0,0.00187617443125213,0.00187617443125213,0,0.213883673155244,0.135084425841902,0,0.0544090059734801,0.050656660863321,0,0.00938086465157041,0.0037523469863317,0,0.0881801119649124,0.0619136961937984,0.01125703720665,0,NA,1,NA,1.01612903208463,0.702127665912177,NA,NA,0.161350845365361,0.164122139684459,0.231805933631694,0.359832637996534,0.487972503808411,0.417965905333741,0.262028645393707,0.414434177919059,0.297395703831472,0,-0.174710349914468,0.0396954587504813,0.306252032774567,0.278026909811177,0.351230429049742,0.387096775407562,0.275132277511828,0.330666668472889,0.157718122573308,0,0.175615214524871,0.175615214524871,NA,NA,3.52791964697591,-1.27970338728323,-5.97544459539592,-5.43870605433708,-10.9543663830982,0.129165996875824,-10.5472469681368,-6.95489534704044,5.55067392572852,4.55161367368817,3.14470926016766,13.3542215314947,16.5248594484374,10.4693168333363,7.6518644543898,23.8705445430428,19.1378988593462,-6.93382748657146,NA,5.31962230188828,8.16745893078645,-0.12802670436484
"NRX2018_104",415,7709,0.32000001,0.20000001,0.08000001,0.08000001,0.02000001,0.01000001,0.40000001,0.15000001,0.02000001,0.01000001,1e-08,1e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54000015,0,0,0,0,1.54000015,0.02000001,0.10000001,0.13000001,0.03000002,0.16000002,0.52000002,2e-08,0.03000002,0.55000002,0.25000003,0.71000006,0.58000006,0.259740240934392,0.0974025944088382,0,0.0129870182155502,0.00649351235452802,0,6.49350586102216e-09,6.49350586102216e-09,0,0.207792194046215,0.129870123713949,0,0.0519480533816831,0.0519480533816831,0,0.0129870182155502,0.00649351235452802,0,0.0844155826867939,0.0649350651037274,0.0129870182155502,0,NA,1,NA,1.05769230547337,0.769230786982247,NA,NA,0.162337666006071,0.165562921713959,0.233644872565289,0.362318847300987,0.499999982142859,0.397939978605499,0.257321018424463,0.397939979719074,0.263241412840519,0,-0.180890129608578,0.0427519925886825,0.313264439327902,0.285714299319727,0.348837223363979,0.384615389053254,0.272727280991735,0.327102810201764,0.15294118283737,0,0.17441861168199,0.17441861168199,NA,NA,3.68613089443956,-1.22186875782167,-5.9018686486628,-5.36682193142286,-10.8584105495432,0.222448861498177,-10.717994281085,-6.88242708876443,5.58598155325354,4.7992213270239,3.19162360367303,13.4662342506915,16.6892213217642,10.6515932149968,7.71316241884296,24.0305210327415,19.451948618966,-6.51227309523314,NA,3.99413732188442,8.22052700808248,-0.128673974735698
"NRX2018_105",419,7883,0.09000001,0.06000001,0.03000001,0.02000001,0.01000001,1e-08,0.14000001,0.05000001,0.01000001,1e-08,1e-08,1e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49000015,0,0,0,0,0.49000015,0.01000001,0.03000001,0.04000001,0.01000002,0.05000002,0.15000002,2e-08,0.01000002,0.19000002,0.08000003,0.21000006,0.20000006,0.285714218658913,0.102040805497713,0,0.0204081774260681,2.04081570179111e-08,0,2.04081570179111e-08,2.04081570179111e-08,0,0.183673433569357,0.122448962515624,0,0.0612244914618904,0.0408163344439793,0,0.0204081774260681,2.04081570179111e-08,0,0.0816326484798015,0.0612244914618904,0.0204081774260681,0,NA,1,NA,1.26666663111112,0.750000062499984,NA,NA,0.16326531736776,0.166666690972217,0.228571468571421,0.380952396825392,0.555555481481506,0.375663519673293,0.285235559588502,0.33579202397292,0.301029908805111,0,-0.198367611861234,0.0299632637047818,0.320335109661478,0.315789512465366,0.317073224271251,0.400000013333332,0.263157919667587,0.323529432525949,0.148148168724278,0,0.158536612135626,0.158536612135626,NA,NA,3.84665526359115,-1.38142731342882,-6.10485554245746,-5.56514129354317,-11.1231407699433,0.321769334694249,-11.2008971157259,-6.80705631003955,5.48857219657127,5.6006137212407,3.59449038617641,13.1387771330274,16.5091854337187,10.582315462987,7.54404895238069,23.5938825630972,18.8448999270714,-5.46694025195707,NA,3.8503337690579,7.94311395664787,-0.152380928253971
"NRX2018_106",423,8057,0.32000001,0.15000001,0.05000001,0.05000001,0.01000001,0.01000001,0.32000001,0.10000001,0.01000001,1e-08,1e-08,1e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24000015,0,0,0,0,1.24000015,0.01000001,0.06000001,0.15000001,0.02000002,0.10000002,0.47000002,2e-08,0.01000002,0.42000002,0.22000003,0.59000006,0.43000006,0.258064492976069,0.0806451595993759,0,0.00806452321800122,8.06451515348607e-09,0,8.06451515348607e-09,8.06451515348607e-09,0,0.258064492976069,0.120967735366806,0,0.0403225838319455,0.0403225838319455,0,0.00806452321800122,0.00806452321800122,0,0.120967735366806,0.0483870989854316,0.00806452321800122,0,NA,1,NA,0.893617025803531,0.400000039999997,NA,NA,0.177419357570239,0.17886179701236,0.239130449196596,0.415094341402634,0.464788715731008,0.58827164642637,0.392477034460823,0.630705112295482,0.435728519551776,0,-0.20871571671554,0.0601872190328638,0.408239944139995,0.189655193816883,0.303921591695499,0.319148943866002,0.238095250566893,0.280898886251735,0.189873423169364,0,0.15196079584775,0.15196079584775,NA,NA,3.01921547214563,-1.04934737276705,-5.68239072764418,-5.15239074090505,-10.5721731609216,-0.0247334415708191,-11.4868152528504,-6.81730585718061,5.69130462457465,3.38854923807872,2.90266160725868,12.8395168065101,16.5280652094276,9.79668853668685,7.89601497321988,21.4911312672019,17.2596783887486,-6.20403275233475,NA,5.16636932773907,7.46437321848275,-0.175963892206038
